"행정구역별(시군구)","성별","연령별",2015,2015,2015,2015,2015,2015,2015,2015,2015,2015,2015,2015,2015,2015,2015,2015,2015,2015,2015,2015,2015,2015,2015,2015,2015,2015,2015,2015,2015,2015,2015,2015,2015,2015,2015,2015
"행정구역별(시군구)","성별","연령별",내국인(6세이상),초등학교-계,초등학교-졸업,초등학교-재학,초등학교-중퇴,중학교-계,중학교-졸업,중학교-재학,중학교-중퇴,고등학교-계,고등학교-졸업,고등학교-재학,고등학교-중퇴,대학(4년제 미만)-계,대학-졸업,대학-재학,대학-수료,대학-휴학,대학-중퇴,대학교(4년제 이상)-계,대학교-졸업,대학교-재학,대학교-수료,대학교-휴학,대학교-중퇴,대학원(석사과정)-계,대학원-졸업,대학원-재학,대학원-수료,대학원-중퇴,대학원(박사과정)-계,대학원-졸업,대학원-재학,대학원-수료,대학원-중퇴,받지않았음     (미취학 포함)
"완산구","계","합계",345386,43262,19456,21723,2083,33919,18345,14273,1301,97732,78071,17657,2004,36856,27979,4185,496,1964,2232,104980,76986,18141,620,5344,3889,14115,10255,1636,1953,271,4898,3439,520,905,34,9624
"덕진구","계","합계",270741,36717,16899,18022,1796,28062,16236,10675,1151,78804,65542,11742,1520,30489,23453,2994,471,1477,2094,75901,52055,15972,457,4038,3379,10054,6623,1930,1327,174,2973,1903,384,668,18,7741
"군산시","계","합계",252615,38104,20900,15246,1958,29964,19620,9012,1332,82956,70938,10219,1799,27825,22756,2090,249,1304,1426,56691,40320,11288,242,2646,2195,5154,3898,649,483,124,1544,1038,223,269,14,10377
"익산시","계","합계",281899,43322,25033,16324,1965,33730,22010,10247,1473,91098,76506,12867,1725,28408,21729,3559,321,1321,1478,63956,41492,16320,324,3566,2254,6752,4846,1069,710,127,1972,1302,302,353,15,12661
"정읍시","계","합계",103248,21816,15065,5252,1499,14041,9952,3483,606,30935,25672,4532,731,10064,8021,888,162,466,527,14889,10887,2046,69,1121,766,1438,1016,211,172,39,319,181,49,77,12,9746
"남원시","계","합계",75924,18023,12424,4360,1239,9784,6558,2756,470,21609,18039,3022,548,5812,4671,358,93,299,391,11088,8176,1269,35,1002,606,1092,830,107,142,13,212,124,21,67,-,8304
"김제시","계","합계",78806,17734,12938,3435,1361,11243,8410,2249,584,22972,19927,2461,584,6917,5206,846,46,378,441,10563,7729,1387,80,757,610,1043,821,91,131,-,206,139,37,30,-,8128
"완주군","계","합계",87172,16765,10263,5033,1469,9988,6657,2835,496,24181,20437,3170,574,8681,6291,1235,59,482,614,17391,11389,4253,117,799,833,2055,1481,352,165,57,940,664,119,157,-,7171
"진안군","계","합계",21527,5645,4366,808,471,3140,2485,470,185,5607,4723,691,193,1284,997,59,27,63,138,2306,1712,198,63,177,156,265,180,38,34,13,79,49,5,22,3,3201
"무주군","계","합계",22216,5805,4197,968,640,2681,1994,563,124,5942,5106,711,125,1668,1328,77,9,84,170,2472,1925,211,19,176,141,368,258,36,59,15,28,15,-,13,-,3252
"장수군","계","합계",20194,5650,4186,975,489,2373,1766,483,124,5073,4182,770,121,1285,1079,46,11,64,85,2371,1726,190,28,254,173,246,185,8,45,8,34,14,11,9,-,3162
"임실군","계","합계",24548,6769,5197,926,646,3171,2464,541,166,5922,5104,653,165,1637,1255,123,26,114,119,2787,2006,335,19,290,137,310,210,48,44,8,79,32,25,22,-,3873
"순창군","계","합계",25291,6869,4750,1201,918,3002,2125,670,207,6317,5221,884,212,2011,1642,112,25,128,104,2834,2157,234,22,237,184,307,210,45,45,7,70,48,10,12,-,3881
"고창군","계","합계",52692,12766,9468,2111,1187,7264,5058,1861,345,14109,11354,2424,331,3903,3197,111,38,278,279,6295,4916,442,30,608,299,605,412,113,67,13,103,62,16,25,-,7647
"부안군","계","합계",49170,12266,9211,2072,983,7037,5447,1281,309,13944,11863,1840,241,3393,2649,221,44,208,271,6228,4832,440,68,561,327,570,429,31,101,9,91,46,12,32,1,5641
"전라남도","계","합계",1670382,334545,219660,92382,22503,215083,148246,58045,8792,491354,410389,70186,10779,185329,147495,15301,2318,9033,11182,273687,200617,39646,2008,18667,12749,27944,20628,3022,3458,836,6144,4102,787,1156,99,136296
"동부","계","합계",726322,107526,54808,48011,4707,84846,51421,30143,3282,238683,198401,35616,4666,98646,78797,7977,1215,4610,6047,150673,109236,24014,919,9488,7016,15046,11166,1461,1961,458,3652,2548,371,664,69,27250
"읍부","계","합계",394658,78334,47944,24679,5711,51036,34077,14882,2077,117701,95456,19688,2557,46009,37102,3469,583,2080,2775,64153,48311,8031,506,4480,2825,6392,4691,752,756,193,1241,774,209,246,12,29792
"면부","계","합계",549402,148685,116908,19692,12085,79201,62748,13020,3433,134970,116532,14882,3556,40674,31596,3855,520,2343,2360,58861,43070,7601,583,4699,2908,6506,4771,809,741,185,1251,780,207,246,18,79254
"목포시","계","합계",222172,33597,17167,14716,1714,27607,17242,9213,1152,71635,59952,10071,1612,27619,22412,2132,288,1132,1655,46544,33406,8272,204,2645,2017,4472,3295,445,611,121,1005,726,114,150,15,9693
"여수시","계","합계",254429,45770,28935,14985,1850,32001,21426,9350,1225,81443,69171,10614,1658,32454,25793,2397,363,1795,2106,44163,33136,4876,378,3148,2625,4099,3092,322,538,147,784,520,110,121,33,13715
"순천시","계","합계",248781,39568,21186,16977,1405,26959,15953,10262,744,75183,61709,12131,1343,35653,27919,3631,466,1638,1999,52391,37986,8829,299,3284,1993,5520,4078,606,681,155,1505,1064,123,302,16,12002
"나주시","계","합계",85204,18065,12356,4037,1672,11388,8452,2290,646,22553,18553,3458,542,7233,5952,446,114,353,368,15823,11180,2972,161,873,637,1935,1416,280,186,53,493,341,50,98,4,7714
"광양시","계","합계",132427,19985,10077,8947,961,13650,7728,5486,436,47769,39899,7079,791,19835,15539,1914,269,854,1259,22870,17019,2650,180,1803,1218,2130,1583,236,247,64,400,230,67,90,13,5788
"담양군","계","합계",40831,9675,7439,1438,798,4916,3769,914,233,10848,8544,2047,257,4128,3021,683,74,158,192,5518,4311,620,66,310,211,645,492,61,80,12,247,176,37,32,2,4854
"곡성군","계","합계",27177,7235,5554,969,712,3212,2364,672,176,6536,5242,1119,175,3148,1900,934,27,97,190,2753,1944,330,17,324,138,249,192,19,33,5,57,34,2,18,3,3987
"구례군","계","합계",23419,6114,4547,1008,559,3189,2403,656,130,6052,5195,718,139,1800,1494,87,15,80,124,2657,2016,210,28,239,164,328,217,38,63,10,44,29,11,4,-,3235
"고흥군","계","합계",59788,18175,14909,2047,1219,9210,7298,1496,416,14736,12795,1590,351,3993,3141,250,64,369,169,4858,3983,233,64,390,188,533,431,29,56,17,79,50,4,25,-,8204
"보성군","계","합계",38493,9651,7091,1413,1147,5551,4153,1116,282,10447,8792,1362,293,2834,2196,212,26,159,241,3772,2909,293,58,328,184,344,291,30,23,-,65,51,7,7,-,5829
"화순군","계","합계",57721,11680,7321,3232,1127,7542,5112,2102,328,15697,12761,2512,424,5763,4601,420,100,256,386,9605,6834,1493,134,681,463,978,678,118,170,12,218,113,36,68,1,6238
"장흥군","계","합계",34991,9478,7072,1541,865,5159,3933,988,238,8345,6933,1250,162,2880,2418,67,24,183,188,3905,3044,253,16,397,195,453,352,33,47,21,96,65,18,13,-,4675
"강진군","계","합계",32932,8853,6861,1410,582,4921,3655,1071,195,8470,7086,1168,216,2738,2373,99,25,110,131,4027,3313,181,40,339,154,433,299,54,47,33,50,18,13,19,-,3440
"해남군","계","합계",64196,16299,12378,2881,1040,10735,8526,1841,368,17692,15015,2303,374,5090,4247,171,45,336,291,6735,5270,488,46,614,317,658,488,63,77,30,109,66,18,25,-,6878
"영암군","계","합계",51904,11066,7542,2723,801,6449,4545,1606,298,16081,13707,1988,386,5285,4049,607,41,242,346,7404,5184,1307,41,491,381,542,388,60,54,40,80,49,8,18,5,4997
"무안군","계","합계",73903,14585,8742,4733,1110,8908,5714,2803,391,17474,13997,2953,524,8115,6632,537,100,331,515,16484,10011,4955,95,803,620,1754,1207,275,221,51,426,289,68,69,-,6157
"함평군","계","합계",29434,6831,4996,1072,763,4531,3600,706,225,7963,6425,1263,275,1927,1514,74,28,135,176,3191,2381,311,33,267,199,343,259,27,53,4,48,20,3,25,-,4600
"영광군","계","합계",47697,10325,7061,2279,985,6619,4832,1496,291,13346,11047,1999,300,3988,3334,230,71,229,124,6338,5115,398,59,454,312,470,359,58,43,10,87,70,12,5,-,6524
"장성군","계","합계",38659,9361,6502,1831,1028,5163,3700,1155,308,10404,8458,1689,257,3205,2563,242,33,149,218,5241,4041,587,25,345,243,900,610,182,89,19,170,79,66,22,3,4215
"완도군","계","합계",44716,12068,8974,2076,1018,6803,5233,1264,306,12232,10690,1259,283,3446,2867,83,64,185,247,4390,3463,193,33,453,248,499,395,22,62,20,96,62,11,21,2,5182
"진도군","계","합계",27372,6914,5385,1151,378,4479,3553,811,115,7661,6667,861,133,1976,1704,34,40,106,92,2335,1966,74,10,174,111,267,205,28,26,8,19,10,-,9,-,3721
"신안군","계","합계",34136,9250,7565,916,769,6091,5055,747,289,8787,7751,752,284,2219,1826,51,41,136,165,2683,2105,121,21,305,131,392,301,36,51,4,66,40,9,15,2,4648
"경상북도","계","합계",2486135,436772,278645,130173,27954,303863,213204,78045,12614,766586,655688,95616,15282,332755,266557,28810,3439,14269,19680,445787,309608,85203,3043,28396,19537,42973,31008,6100,4588,1277,11524,6747,2493,2059,225,145875
"동부","계","합계",1333808,183873,92042,82626,9205,145555,90904,49278,5373,431923,364319,59888,7716,206768,167865,16743,2199,8482,11479,285441,203145,51568,1941,17208,11579,29423,21400,4236,2889,898,8573,4928,1983,1468,194,42252
"읍부","계","합계",554561,95882,58330,31106,6446,67999,47179,17840,2980,179736,153707,22633,3396,74954,60015,6146,679,3267,4847,96236,59583,25394,568,6121,4570,7212,4896,1174,976,166,1578,965,277,326,10,30964
"면부","계","합계",597766,157017,128273,16441,12303,90309,75121,10927,4261,154927,137662,13095,4170,51033,38677,5921,561,2520,3354,64110,46880,8241,534,5067,3388,6338,4712,690,723,213,1373,854,233,265,21,72659
"포항시","계","합계",477198,68104,36910,27309,3885,58474,39815,16381,2278,155019,132142,19636,3241,74579,60943,5489,739,3037,4371,89975,66880,12542,787,6000,3766,9817,7123,1495,929,270,3867,2093,1214,456,104,17363
"남구","계","합계",226515,32856,18332,12738,1786,29409,20477,7625,1307,76586,65493,9265,1828,33601,27434,1851,400,1503,2413,38386,28594,4928,360,2616,1888,4767,3279,893,462,133,2572,1316,1038,171,47,8338
"북구","계","합계",250683,35248,18578,14571,2099,29065,19338,8756,971,78433,66649,10371,1413,40978,33509,3638,339,1534,1958,51589,38286,7614,427,3384,1878,5050,3844,602,467,137,1295,777,176,285,57,9025
"경주시","계","합계",239823,40168,25479,12267,2422,28277,19782,7616,879,74894,64327,9296,1271,28059,23567,1718,231,1098,1445,49300,34840,9589,204,2846,1821,4041,2732,592,596,121,967,627,121,204,15,14117
"김천시","계","합계",128577,24711,17098,6233,1380,16018,11374,3902,742,37030,31431,4903,696,15903,13019,1009,132,723,1020,23979,16066,5422,106,1395,990,2527,1951,311,194,71,567,338,108,115,6,7842
"안동시","계","합계",158460,31014,20934,8111,1969,19303,13497,5005,801,39454,32559,6022,873,23576,17754,3756,229,914,923,30175,20781,6459,187,1795,953,3834,2952,439,365,78,1031,715,136,170,10,10073
"구미시","계","합계",385221,47890,18732,27075,2083,36615,19859,15422,1334,144764,124307,18223,2234,65124,52510,5018,781,2733,4082,72382,51193,12106,652,5013,3418,6446,4821,756,649,220,1156,639,215,289,13,10844
"영주시","계","합계",103888,21443,15169,5052,1222,13509,9870,3076,563,28670,23686,4512,472,13883,10182,2420,93,545,643,16720,11426,3584,79,1137,494,1914,1492,203,184,35,370,240,22,104,4,7379
"영천시","계","합계",90280,20177,15240,3686,1251,12991,10287,2255,449,27214,23608,3016,590,8957,7251,618,95,408,585,11949,8803,1506,60,940,640,979,666,139,131,43,215,120,70,19,6,7798
"상주시","계","합계",94098,22279,16518,4199,1562,12737,9330,2758,649,25798,21827,3454,517,7582,6186,318,136,452,490,15339,11026,2479,113,915,806,1461,1087,143,190,41,280,159,56,61,4,8622
"문경시","계","합계",68085,15713,11260,3065,1388,9697,7032,2239,426,18565,15219,2919,427,6985,5664,456,88,351,426,9730,7516,949,109,691,465,1324,996,112,165,51,163,92,24,42,5,5908
"경산시","계","합계",255224,34117,18982,12912,2223,27403,18665,7417,1321,72250,62004,8396,1850,35170,26946,4171,325,1440,2288,69935,37710,25742,322,3224,2937,5599,3398,1405,620,176,1939,1129,359,406,45,8811
"군위군","계","합계",20791,5676,4842,520,314,3353,2930,305,118,5492,4895,470,127,1620,1274,118,27,90,111,2042,1586,164,26,148,118,202,163,4,34,1,42,25,4,13,-,2364
"의성군","계","합계",48701,14016,11663,1344,1009,7831,6618,820,393,12494,11160,1005,329,3733,3138,159,36,153,247,4504,3528,365,41,350,220,459,346,42,64,7,93,55,10,28,-,5571
"청송군","계","합계",23600,6195,4807,728,660,3582,2911,477,194,6088,5382,519,187,2012,1703,50,32,94,133,2699,2112,154,33,228,172,216,168,13,29,6,23,13,8,2,-,2785
"영양군","계","합계",15937,4549,3539,543,467,2316,1826,357,133,3932,3272,555,105,1132,923,42,16,52,99,1656,1256,112,33,180,75,224,153,39,26,6,23,11,3,9,-,2105
"영덕군","계","합계",34493,9149,7272,1226,651,5839,4868,768,203,9761,8671,888,202,2790,2282,121,36,182,169,3117,2475,123,16,335,168,292,239,14,22,17,34,27,-,7,-,3511
"청도군","계","합계",39476,8939,7055,1149,735,5696,4624,846,226,10649,8717,1753,179,3477,2823,169,71,221,193,5160,3930,522,15,397,296,555,450,38,49,18,124,73,16,35,-,4876
"고령군","계","합계",30491,6969,4999,1286,684,4818,3811,765,242,9308,8121,898,289,3046,2424,118,45,184,275,3299,2450,289,34,286,240,249,185,31,28,5,86,40,20,15,11,2716
"성주군","계","합계",37819,8513,6868,1150,495,5980,4956,804,220,11914,10612,1039,263,3633,2970,186,22,213,242,3953,3016,399,22,354,162,272,157,50,47,18,59,37,8,14,-,3495
"칠곡군","계","합계",109397,16621,8639,7122,860,11797,7379,3948,470,40043,35001,4420,622,19279,15130,2033,141,720,1255,15153,11058,1943,71,1101,980,989,741,128,99,21,186,112,45,29,-,5329
"예천군","계","합계",40560,10545,8133,1493,919,5802,4615,852,335,9438,8225,976,237,4726,3604,647,68,215,192,3910,3079,216,58,318,239,484,345,73,50,16,91,58,18,13,2,5564
"봉화군","계","합계",30055,8131,6279,1088,764,4581,3638,636,307,7575,6584,787,204,2395,1950,91,21,142,191,2966,2399,164,6,228,169,385,304,27,30,24,63,36,21,6,-,3959
"울진군","계","합계",45674,10312,7085,2285,942,5887,4438,1181,268,13505,11468,1733,304,4059,3476,73,60,246,204,6727,5580,327,62,441,317,521,389,37,76,19,119,82,15,22,-,4544
"울릉군","계","합계",8287,1541,1142,330,69,1357,1079,215,63,2729,2470,196,63,1035,838,30,15,56,96,1117,898,47,7,74,91,183,150,9,11,13,26,26,-,-,-,299
"경상남도","계","합계",3052716,451942,239453,187232,25257,354996,231655,109062,14279,1001828,855929,126429,19470,391578,312788,30160,4776,18545,25309,626667,465735,90270,4203,38662,27797,65071,47472,8461,7314,1824,14533,8989,2050,3338,156,146101
"동부","계","합계",2012433,253114,110047,131899,11168,222740,135423,78189,9128,684368,583365,87892,13111,279539,223265,21392,3442,13219,18221,460296,336724,73307,3140,27716,19409,46808,34540,5720,5264,1284,10812,6861,1397,2428,126,54756
"읍부","계","합계",419344,66098,33210,28865,4023,48407,30761,15936,1710,134438,112594,19301,2543,56176,43995,5858,690,2485,3148,82003,63006,9239,475,5435,3848,9210,6114,1955,846,295,1669,908,346,415,-,21343
"면부","계","합계",620939,132730,96196,26468,10066,83849,65471,14937,3441,183022,159970,19236,3816,55863,45528,2910,644,2841,3940,84368,66005,7724,588,5511,4540,9053,6818,786,1204,245,2052,1220,307,495,30,70002
"진주시","계","합계",326684,49809,27128,20236,2445,36661,23286,11792,1583,87322,71707,13822,1793,37875,29983,3513,458,1701,2220,86692,58448,20669,555,4295,2725,10846,7578,1559,1482,227,3286,2122,386,771,7,14193
"통영시","계","합계",123461,21771,12917,7835,1019,17369,12161,4376,832,43475,38043,4500,932,13690,11499,418,132,589,1052,18144,14132,1636,90,1258,1028,1442,1053,134,217,38,330,240,44,42,4,7240
"사천시","계","합계",103079,19608,12111,6303,1194,13718,9632,3472,614,32218,27540,3801,877,11538,9432,677,111,516,802,16766,13031,1527,93,1103,1012,2041,1522,251,206,62,360,223,74,63,-,6830
"김해시","계","합계",477592,63669,24913,35810,2946,52672,29678,20847,2147,161361,135575,22262,3524,68679,54462,4863,961,3204,5189,105288,75665,17039,801,6738,5045,10395,7572,1420,1109,294,2074,1265,349,437,23,13454
"밀양시","계","합계",96898,18785,13245,4386,1154,14266,10857,2909,500,28721,24788,3304,629,9194,7517,471,90,496,620,16322,12533,1726,136,1173,754,1345,1009,96,209,31,342,190,57,92,3,7923
"거제시","계","합계",227755,28586,10836,16577,1173,24053,14307,8880,866,87593,76588,9597,1408,34079,27567,1869,574,1501,2568,41681,34609,1984,259,2466,2363,3311,2627,262,314,108,568,316,48,194,10,7884
"양산시","계","합계",270956,35047,15447,18179,1421,30683,19574,9855,1254,95159,82325,11030,1804,37602,30090,2868,386,1595,2663,57637,42941,7728,316,3639,3013,5816,3472,1598,552,194,1011,541,247,193,30,8001
"창원시","계","합계",979624,115017,50973,58481,5563,105370,66659,34738,3973,336279,289706,40599,5974,138975,110907,12215,1485,6659,7709,227137,169637,33463,1551,13740,8746,24167,18357,2615,2530,665,5541,3533,702,1236,70,27138
"의창구","계","합계",236688,25055,11020,12761,1274,24508,15585,7990,933,85094,73083,10580,1431,34004,27015,3115,306,1657,1911,56065,39896,10089,356,3777,1947,4715,3647,569,404,95,1110,680,206,211,13,6137
"성산구","계","합계",216591,20201,5709,13981,511,17966,8302,9295,369,71516,59949,10765,802,32092,26143,2518,414,1555,1462,61461,47485,8058,445,3731,1742,7681,5958,816,741,166,1956,1297,220,409,30,3718
"마산합포구","계","합계",167709,22726,13648,7713,1365,20077,14462,4760,855,54965,47961,5972,1032,19952,16242,1517,231,923,1039,38427,27889,6931,263,1968,1376,3799,2762,373,495,169,1063,701,69,293,-,6700
"마산회원구","계","합계",195344,24873,12224,11204,1445,24040,16436,6551,1053,68857,59737,7519,1601,28652,21746,3727,289,1347,1543,38454,28713,5347,204,2475,1715,4019,2947,412,538,122,605,309,93,198,5,5844
"진해구","계","합계",163292,22162,8372,12822,968,18779,11874,6142,763,55847,48976,5763,1108,24275,19761,1338,245,1177,1754,32730,25654,3038,283,1789,1966,3953,3043,445,352,113,807,546,114,125,22,4739
"의령군","계","합계",25208,6003,4528,860,615,3204,2476,563,165,6998,6094,731,173,1911,1588,84,40,98,101,2861,2245,238,39,219,120,284,206,29,28,21,37,11,5,21,-,3910
"함안군","계","합계",61322,11116,6431,3675,1010,8068,5851,1824,393,20012,17378,2327,307,6590,5400,335,98,408,349,9969,7773,941,17,712,526,819,613,74,88,44,172,96,34,42,-,4576
"창녕군","계","합계",56955,12298,9045,2225,1028,8001,6167,1464,370,19110,16441,2315,354,4902,3919,216,67,278,422,6502,5034,554,40,493,381,620,499,38,49,34,69,34,5,30,-,5453
"고성군","계","합계",49334,10954,7965,2181,808,6878,5255,1346,277,15063,12629,2113,321,4534,3849,132,43,193,317,6290,4895,539,66,452,338,491,353,41,80,17,75,33,19,22,1,5049
"남해군","계","합계",42108,10655,8323,1467,865,6024,4715,1072,237,11444,9556,1647,241,3853,2757,585,64,240,207,4739,3796,270,20,385,268,511,333,73,103,2,107,74,8,25,-,4775
"하동군","계","합계",42767,9998,7478,1764,756,6112,4643,1263,206,11677,10122,1322,233,3201,2520,187,63,222,209,5594,4348,517,45,402,282,474,345,38,63,28,108,56,16,34,2,5603
"산청군","계","합계",32187,7229,5298,1190,741,4206,3286,755,165,8332,7034,1129,169,2339,1858,106,34,124,217,4270,3330,401,42,241,256,464,329,63,63,9,58,35,12,11,-,5289
"함양군","계","합계",36494,8557,6176,1687,694,4672,3486,1042,144,10383,8899,1296,188,2772,2301,157,24,100,190,4472,3551,251,26,403,241,464,357,26,69,12,95,54,10,29,2,5079
"거창군","계","합계",57442,12398,8571,2965,862,7090,4918,1879,293,16001,12625,3090,286,6797,4723,1330,75,396,273,7725,6142,499,52,612,420,1114,918,90,86,20,210,119,16,75,-,6107
"합천군","계","합계",42850,10442,8068,1411,963,5949,4704,985,260,10680,8879,1544,257,3047,2416,134,71,225,201,4578,3625,288,55,331,279,467,329,54,66,18,90,47,18,21,4,7597
"제주특별자치도","계","합계",553239,81538,37887,39197,4454,60095,34707,22589,2799,162056,133705,24336,4015,89417,72339,6515,1086,4054,5423,116040,88010,14415,829,7428,5358,13820,10210,1705,1557,348,3394,2144,461,709,80,26879
"동부","계","합계",407508,55867,22487,31096,2284,41242,21758,17720,1764,115661,94250,18845,2566,70199,57066,5099,902,3120,4012,94834,72181,12099,699,5789,4066,11831,8659,1574,1305,293,3036,1946,397,635,58,14838
"읍부","계","합계",117403,20803,12304,6724,1775,15049,10172,4019,858,37310,31580,4537,1193,15484,12223,1236,140,749,1136,17480,13051,1998,96,1316,1019,1730,1349,123,207,51,320,172,63,68,17,9227
"면부","계","합계",28328,4868,3096,1377,395,3804,2777,850,177,9085,7875,954,256,3734,3050,180,44,185,275,3726,2778,318,34,323,273,259,202,8,45,4,38,26,1,6,5,2814
"제주시","계","합계",412125,57206,24207,30228,2771,42757,23679,17123,1955,117845,96331,18728,2786,69228,56064,5207,899,2960,4098,93002,70128,12514,673,5669,4018,11632,8513,1535,1275,309,2946,1822,410,643,71,17509
"서귀포시","계","합계",141114,24332,13680,8969,1683,17338,11028,5466,844,44211,37374,5608,1229,20189,16275,1308,187,1094,1325,23038,17882,1901,156,1759,1340,2188,1697,170,282,39,448,322,51,66,9,9370
